اسم_الشركة,الموضوع / النشاط,العنوان,الولاية,المعتمدية,المنطقة,النوع,__name_norm__,match_score,trovit_index,has_candidate,trovit_name,trovit_charika_id,trovit_tax_id,trovit_wilaya,trovit_delegation,trovit_capital,trovit_legal_form,trovit_detail_url,matched_strict,matched_maybe
شركة الاهلية تقمودا للنقل بسيدي بوزيد شركة أهلية جهوية,النقل البرّي,حي الخضراء,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,جهوية,شركه تقمودا للنقل بسيدي بوزيد شركه اهليه جهويه,100.0,9,True,شركة الاهلية تقمودا للنقل بسيدي بوزيد شركة أهلية جهوية,1847613M,1847613M,سيدي بوزيد,سيدي بوزيد الغربية,20000,شركة أهلية جهوية,https://trovit.tn/charika/1847613M,True,False
المالوسي لصناعة الآجر شركة أهلية محلية,صنع القرميد و الآجر من الطين المشوي (الفخار),منزل بوزيان,سيدي بوزيد,منزل بوزيان,منزل بوزيان,محلية,المالوسي لصناعه الاجر شركه اهليه محليه,100.0,121,True,المالوسي لصناعة الآجر شركة أهلية محلية,1830277F,1830277F,سيدي بوزيد,منزل بوزيان,10000,شركة أهلية محلية,https://trovit.tn/charika/1830277F,True,False
الشركة الاهلية المحلية الصناعية عين بوهدمة بالمزونة,صناعة المطاط,طريق الصخيرة,سيدي بوزيد,المزونة,المزونة,جهوية,الشركه الصناعيه عين بوهدمه بالمزونه,61.01694915254237,43,True,الشركة الأهلية المحلية النموذجية النويقص,1906362S,1906362S,صفاقس,الصخيرة,11000,شركة أهلية محلية,https://trovit.tn/charika/1906362S,False,False
الشركة الأهلية المحلية قصر عبود,تربية الدواجن,الخشم الشرقية السعيدة,سيدي بوزيد,الرقاب,الرقاب,محلية,الشركه قصر عبود,100.0,72,True,الشركة الأهلية المحلية قصر عبود,1884184W,1884184W,سيدي بوزيد,الرقاب,10000,شركة أهلية محلية,https://trovit.tn/charika/1884184W,True,False
الشركة الأهلية الجهوية للاستثمار و التطور الفلاحي,زراعة,نهج الجامع,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,محلية,الشركه للاستثمار و التطور الفلاحي,66.66666666666667,56,True,الشركة الاهلية المحلية الفلاحية الخيرات بالسند,1897708W,1897708W,قفصة,السند,10000,شركة أهلية محلية,https://trovit.tn/charika/1897708W,False,False
الشركة الاهلية المحلية صقور بأولاد حفوز,زراعة,أولاد حفوز,سيدي بوزيد,أولاد حفوز,أولاد حفوز,محلية,الشركه صقور باولاد حفوز,100.0,31,True,الشركة الاهلية المحلية صقور بأولاد حفوز,1920812H,1920812H,سيدي بوزيد,أولاد حفوز,10000,شركة أهلية محلية,https://trovit.tn/charika/1920812H,True,False
الشركة الاهلية المحلية الأريج,زراعة,الحمامة,سيدي بوزيد,جلمة,جملة الشرقية,جهوية,الشركه الاريج,100.0,23,True,الشركة الاهلية المحلية الأريج,1924807D,1924807D,سيدي بوزيد,جلمة,10000,شركة أهلية محلية,https://trovit.tn/charika/1924807D,True,False
الشركة الأهلية المحلية الصمود,فلاحة / صيد و الخدمات المتصلة بها,الطويلة,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,محلية,الشركه الصمود,100.0,52,True,الشركة الأهلية المحلية الصمود,1889813Z,1889813Z,سيدي بوزيد,سيدي بوزيد الغربية,10000,شركة أهلية محلية,https://trovit.tn/charika/1889813Z,True,False
الشركة الأهلية الجهوية زيتونة قمودة,فلاحة / صيد و الخدمات المتصلة بها,الفائض سيدي بوزيد,سيدي بوزيد,سيدي بوزيد الشرقية,الأحواز,جهوية,الشركه زيتونه قموده,100.0,1,True,الشركة الأهلية الجهوية زيتونة قمودة,1887893H,1887893H,سيدي بوزيد,سيدي بوزيد الشرقية,25000,شركة أهلية جهوية,https://trovit.tn/charika/1887893H,True,False
الشركة الأهلية المحلية الريادة الفلاحية,فلاحة / صيد و الخدمات المتصلة بها,الخروبة المالوسي,سيدي بوزيد,منزل بوزيان,منزل بوزيان,محلية,الشركه الرياده الفلاحيه,100.0,49,True,الشركة الأهلية المحلية الريادة الفلاحية,1901072N,1901072N,سيدي بوزيد,منزل بوزيان,10000,شركة أهلية محلية,https://trovit.tn/charika/1901072N,True,False
الشركة الأهلية المحلية الوحدة رحال,فلاحة / صيد و الخدمات المتصلة بها,رحال,سيدي بوزيد,بئر الحفي,بئر الحفي,محلية,الشركه الوحده رحال,72.72727272727273,128,True,الشركة الاهلية المحلية الهراهرة,1825518V,1825518V,القصرين,سبيطلة,10000,شركة أهلية محلية,https://trovit.tn/charika/1825518V,False,False
شركة أهلية محلية فسقية الرضاع,صناعة تحويل الفواكه و الخضر,الرضاع الشرقية,سيدي بوزيد,الرقاب,الرقاب,محلية,شركه اهليه محليه فسقيه الرضاع,100.0,125,True,شركة أهلية محلية فسقية الرضاع,1826089Z,1826089Z,سيدي بوزيد,الرقاب,12000,شركة أهلية محلية,https://trovit.tn/charika/1826089Z,True,False
الشركة الأهلية المحلية للخدمات الفلاحية الزعافرية,فلاحة / صيد و الخدمات المتصلة بها,نهج ساقية سيدي يوسف,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,محلية,الشركه للخدمات الفلاحيه الزعافريه,75.0,49,True,الشركة الأهلية المحلية الريادة الفلاحية,1901072N,1901072N,سيدي بوزيد,منزل بوزيان,10000,شركة أهلية محلية,https://trovit.tn/charika/1901072N,False,False
الضيعة 18 (شركة أهلية محلية),فلاحة / صيد و الخدمات المتصلة بها,شارع اتحاد المغرب العربي,سيدي بوزيد,سيدي بوزيد الشرقية,الأحواز,محلية,الضيعه 18 شركه اهليه محليه,78.57142857142857,78,True,الجنة المخفية شركة أهلية محلية,1879810Q,1879810Q,باجة,باجة الشمالية,10200,شركة أهلية محلية,https://trovit.tn/charika/1879810Q,False,False
الشركة الأهلية المحلية جبل الكبار,فلاحة / صيد و الخدمات المتصلة بها,شارع البريد,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,جهوية,الشركه جبل الكبار,100.0,91,True,الشركة الأهلية المحلية جبل الكبار,1874386Z,1874386Z,سيدي بوزيد,سيدي بوزيد الغربية,10000,شركة أهلية محلية,https://trovit.tn/charika/1874386Z,True,False
الشركة الأهلية المحلية الملك للرمال,إستخراج الرمال و الصلصال (الطفل),الذويبات الجنوبية كلم 80,سيدي بوزيد,أولاد حفوز,أولاد حفوز,محلية,الشركه الملك للرمال,71.42857142857143,0,True,الشركة الأهلية الجهوية للأعلاف و اللحوم,1885807J,1885807J,زغوان,الفحص,20000,شركة أهلية جهوية,https://trovit.tn/charika/1885807J,False,False
الشركة الأهلية المحلية المصباح,فلاحة / صيد و الخدمات المتصلة بها,الطويلة طريق قفصة,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,جهوية,الشركه المصباح,100.0,58,True,الشركة الأهلية المحلية المصباح,1897688K,1897688K,سيدي بوزيد,سيدي بوزيد الغربية,10000,شركة أهلية محلية,https://trovit.tn/charika/1897688K,True,False
الشركة الأهلية المحلية المصباح,فلاحة / صيد و الخدمات المتصلة بها,الطويلة طريق قفصة,سيدي بوزيد,سيدي بوزيد الغربية,سيدي بوزيد الغربية,محلية,الشركه المصباح,100.0,58,True,الشركة الأهلية المحلية المصباح,1897688K,1897688K,سيدي بوزيد,سيدي بوزيد الغربية,10000,شركة أهلية محلية,https://trovit.tn/charika/1897688K,True,False
الشركة الأهلية المحلية شمس البادية,فلاحة/ صيد و الخدمات المتصلة بها,شارع الحبيب بورقيبة,صفاقس,الحنشة,الحنشة,محلية,الشركه شمس الباديه,100.0,35,True,الشركة الأهلية المحلية شمس البادية,1911204M,1911204M,صفاقس,الحنشة,14300,شركة أهلية محلية,https://trovit.tn/charika/1911204M,True,False
الشركة الاهلية المحلية لخدمات الصيد البحري,صناعة/ صناعات غذائية أخرى,بليانة,صفاقس,العامرة,بليانة,محلية,الشركه لخدمات الصيد البحري,100.0,70,True,الشركة الاهلية المحلية لخدمات الصيد البحري,1872655S,1872655S,صفاقس,العامرة,14200,شركة أهلية محلية,https://trovit.tn/charika/1872655S,True,False
الشركة الأهلية المحلية صناعة الأعلاف الساقية,صناعة/ صنع أغذية الحيوانات,طريق المهدية نهج الرشاد كلم 13,صفاقس,ساقية الداير,ساقية الداير,محلية,الشركه صناعه الاعلاف الساقيه,100.0,36,True,الشركة الأهلية المحلية صناعة الأعلاف الساقية,1916383D,1916383D,صفاقس,ساقية الداير,195000,شركة أهلية محلية,https://trovit.tn/charika/1916383D,True,False
الشركة الأهلية المحلية فلوكتنا صفاقس,التطهير وتنظيف الطرقات و التصرف في الفضلات,ميناء الصيد البحري,صفاقس,صفاقس المدينة,المدينة,جهوية,الشركه فلوكتنا صفاقس,100.0,53,True,الشركة الأهلية المحلية فلوكتنا صفاقس,1893304L,1893304L,صفاقس,صفاقس المدينة,30000,شركة أهلية محلية,https://trovit.tn/charika/1893304L,True,False
الشركة الأهلية الجهوية حنبعل لخدمات سيارات الأجرة لواج بصفاقس,خدمات ملحقة بالنقل,20 شارع الرباط,صفاقس,صفاقس المدينة,المدينة,جهوية,الشركه حنبعل لخدمات سيارات الاجره لواج بصفاقس,60.97560975609756,32,True,الشركة الاهلية المحلية المصير للخدمات و الانتاج ببرقو,1847104V,1847104V,سليانة,برقو,10000,شركة أهلية محلية,https://trovit.tn/charika/1847104V,False,False
الشركة الأهلية الجهوية صفاقس العزة,أنشطة المساندة للإدارة,شارع بغداد عمارة عبد المولى كلم 1,صفاقس,صفاقس المدينة,المدينة,محلية,الشركه صفاقس العزه,77.41935483870968,64,True,الشركة الأهلية المحلية الوفاق,1864908Y,1864908Y,صفاقس,العامرة,10000,شركة أهلية محلية,https://trovit.tn/charika/1864908Y,False,False
الشركة الأهلية المحلية العين بصفاقس الجنوبية,التطهير وتنظيف الطرقات و التصرف في الفضلات,طريق منزل شاكر كلم 11 2059,صفاقس,صفاقس الجنوبية,العين,محلية,الشركه العين بصفاقس الجنوبيه,100.0,95,True,الشركة الأهلية المحلية العين بصفاقس الجنوبية,1876489P,1876489P,صفاقس,صفاقس الجنوبية,14000,شركة أهلية محلية,https://trovit.tn/charika/1876489P,True,False
الشركة الاهلية المحلية العامرة للطاقات المتجددة,إنتاج و توزيع الكهرباء و الغاز و الحرارة,شارع 7 نوفمبر,صفاقس,العامرة,العامرة,محلية,الشركه العامره للطاقات المتجدده,67.79661016949152,42,True,الشركة الأهلية المحلية للخدمات العامة بقرقنة,1911725J,1911725J,صفاقس,قرقنة,10000,شركة أهلية محلية,https://trovit.tn/charika/1911725J,False,False
الشركة الاهلية المحلية المهذبي للطاقة,إنتاج و توزيع الكهرباء و الغاز و الحرارة,الطريق الوطنية 2 سيدي محمد نويقز,صفاقس,الصخيرة,الصخيرة,محلية,الشركه المهذبي للطاقه,68.57142857142857,58,True,الشركة الأهلية المحلية المصباح,1897688K,1897688K,سيدي بوزيد,سيدي بوزيد الغربية,10000,شركة أهلية محلية,https://trovit.tn/charika/1897688K,False,False
الشركة الأهلية المحلية للخدمات العامة بقرقنة,أنشطة التنظيف,أولاد عزالدين,صفاقس,قرقنة,العطايا,محلية,الشركه للخدمات العامه بقرقنه,100.0,42,True,الشركة الأهلية المحلية للخدمات العامة بقرقنة,1911725J,1911725J,صفاقس,قرقنة,10000,شركة أهلية محلية,https://trovit.tn/charika/1911725J,True,False
الشركة الأهلية المحلية النور سيدي امحمد الصخيرة,إنتاج و توزيع الكهرباء و الغاز و الحرارة,سيدي امحمد نويقز,صفاقس,الصخيرة,الصخيرة,محلية,الشركه النور سيدي امحمد الصخيره,100.0,54,True,الشركة الأهلية المحلية النور سيدي امحمد الصخيرة,1898737F,1898737F,صفاقس,الصخيرة,10000,شركة أهلية محلية,https://trovit.tn/charika/1898737F,True,False
الشركة الاهلية المحلية النصر,إسترداد المواد المستعملة غير المعدنية القابلة للرسكلة,الهادي شاكر,صفاقس,جبنيانة,جبنيانة,محلية,الشركه النصر,100.0,45,True,الشركة الاهلية المحلية النصر,1878153A,1878153A,صفاقس,جبنيانة,10300,شركة أهلية محلية,https://trovit.tn/charika/1878153A,True,False
الشركة الأهلية المحلية الهناء,أنشطة خدمات ملحقة بالزراعة,شارع الهادي شاكر,صفاقس,جبنيانة,جبنيانة,محلية,الشركه الهناء,80.0,45,True,الشركة الاهلية المحلية النصر,1878153A,1878153A,صفاقس,جبنيانة,10300,شركة أهلية محلية,https://trovit.tn/charika/1878153A,False,False
افاق بليانة شركة أهلية محلية,تربية الحيوانات,بليانة,صفاقس,العامرة,العامرة,محلية,افاق بليانه شركه اهليه محليه,100.0,79,True,افاق بليانة شركة أهلية محلية,1874198X,1874198X,صفاقس,العامرة,10000,شركة أهلية محلية,https://trovit.tn/charika/1874198X,True,False
شركة الإرادة للفلاحة شركة أهلية محلية,زراعة,العامرة,صفاقس,العامرة,العامرة,محلية,شركه الاراده للفلاحه شركه اهليه محليه,100.0,76,True,شركة الإرادة للفلاحة شركة أهلية محلية,1863054W,1863054W,صفاقس,العامرة,10000,شركة أهلية محلية,https://trovit.tn/charika/1863054W,True,False
الشركة الأهلية المحلية النموذجية النويقص,فلاحة / صيد و الخدمات المتصلة بها,سيدي محمد نويقص,صفاقس,الصخيرة,الصخيرة,محلية,الشركه النموذجيه النويقص,100.0,43,True,الشركة الأهلية المحلية النموذجية النويقص,1906362S,1906362S,صفاقس,الصخيرة,11000,شركة أهلية محلية,https://trovit.tn/charika/1906362S,True,False
الشركة الأهلية المحلية الوفاق,فلاحة / صيد و الخدمات المتصلة بها,ذراع بن زياد,صفاقس,العامرة,العامرة,محلية,الشركه الوفاق,100.0,64,True,الشركة الأهلية المحلية الوفاق,1864908Y,1864908Y,صفاقس,العامرة,10000,شركة أهلية محلية,https://trovit.tn/charika/1864908Y,True,False
الشركة الأهلية المحلية عقارب الجديدة,فلاحة / صيد و الخدمات المتصلة بها,العرائش,صفاقس,عقارب,عقارب,محلية,الشركه عقارب الجديده,100.0,106,True,الشركة الأهلية المحلية عقارب الجديدة,1850881G,1850881G,صفاقس,عقارب,10000,شركة أهلية محلية,https://trovit.tn/charika/1850881G,True,False
شركة الأنصاف الأهلية المحلية,فلاحة/ صيد و الخدمات المتصلة بها,الهيشة,قابس,المطوية,المطويةالشمالية,جهوية,شركه الانصاف,100.0,114,True,شركة الأنصاف الأهلية المحلية,1835743H,1835743H,قابس,المطوية,18400,شركة أهلية محلية,https://trovit.tn/charika/1835743H,True,False
الشركة الأهلية الجهوية القدس لسيارات الأجرة لواج,النقل البرّي,محطة اللواج,قابس,قابس المدينة,المنطقة الأولى,محلية,الشركه القدس لسيارات الاجره لواج,62.06896551724138,70,True,الشركة الاهلية المحلية لخدمات الصيد البحري,1872655S,1872655S,صفاقس,العامرة,14200,شركة أهلية محلية,https://trovit.tn/charika/1872655S,False,False
الشركة الأهلية المحلية للتنمية المستدامة المطوية,زراعة,شارع الحبيب بورقيبة,قابس,المطوية,المطويةالشمالية,محلية,الشركه للتنميه المستدامه المطويه,100.0,90,True,الشركة الأهلية المحلية للتنمية المستدامة المطوية,1868270Z,1868270Z,قابس,المطوية,12600,شركة أهلية محلية,https://trovit.tn/charika/1868270Z,True,False
الشركة الأهلية المحلية قرين أقرو,فلاحة / صيد و الخدمات المتصلة بها,نهج الخليج,قابس,الحامة,المنطقة الشمالية,جهوية,الشركه قرين اقرو,100.0,74,True,الشركة الأهلية المحلية قرين أقرو,1886864Y,1886864Y,قابس,الحامة,54000,شركة أهلية محلية,https://trovit.tn/charika/1886864Y,True,False
الشركة الأهلية المحلية رائدات بدوز,صناعات نسيج أخرى,المنطقة السياحية,قبلي,دوز الشمالية,دوز الشرقية,جهوية,الشركه رايدات بدوز,100.0,50,True,الشركة الأهلية المحلية رائدات بدوز,1901596N,1901596N,قبلي,دوز,10395,شركة أهلية محلية,https://trovit.tn/charika/1901596N,True,False
الشركة الأهلية المحلية الخوار,تربية الحيوانات,عدد 1 الفوار,قبلي,الفوار,الصابرية الغربية,جهوية,الشركه الخوار,100.0,39,True,الشركة الأهلية المحلية الخوار,1915626Z,1915626Z,قبلي,الفوار,11000,شركة أهلية محلية,https://trovit.tn/charika/1915626Z,True,False
الشركة الاهلية المحلية الصنم بالعذارى,تربية الحيوانات,زعفران,قبلي,دوز الشمالية,دوز الشرقية,محلية,الشركه الصنم بالعذاري,76.19047619047619,112,True,الشركة الأهلية المحلية النور بالسواسي,1837708N,1837708N,المهدية,السواسي,10000,شركة أهلية محلية,https://trovit.tn/charika/1837708N,False,False
الشركة الأهلية المحلية مراعي الرجيم,تربية الحيوانات,رجيم معتوق,قبلي,الفوار,الصابرية الغربية,محلية,الشركه مراعي الرجيم,100.0,109,True,الشركة الأهلية المحلية مراعي الرجيم,1841986P,1841986P,قبلي,الفوار,13400,شركة أهلية محلية,https://trovit.tn/charika/1841986P,True,False
الشركة الاهلية المحلية جمنة عراجين الكرمة,زراعة,13 نهج بغداد جمنة,قبلي,قبلي الجنوبية,قبلي الجنوبية,محلية,الشركه جمنه عراجين الكرمه,100.0,47,True,الشركة الاهلية المحلية جمنة عراجين الكرمة,1917281C,1917281C,قبلي,قبلي الجنوبية,10920,شركة أهلية محلية,https://trovit.tn/charika/1917281C,True,False
الشركة الأهلية المحلية وفاق غريب,فلاحة / صيد و الخدمات المتصلة بها,قرية السلام رجيم معتوق,قبلي,الفوار,الصابرية الغربية,محلية,الشركه وفاق غريب,100.0,80,True,الشركة الأهلية المحلية وفاق غريب,1881414C,1881414C,تونس,الفوار,10200,شركة أهلية محلية,https://trovit.tn/charika/1881414C,True,False
النور و السلام للخدمات الفلاحية شركة أهلية جهوية,فلاحة / صيد و الخدمات المتصلة بها,شارع أحمد خيرالدين النزلة,قبلي,قبلي الشمالية,قبلي الشمالية,جهوية,النور و السلام للخدمات الفلاحيه شركه اهليه جهويه,73.80952380952381,2,True,الظريف لخدمات النقل شركة أهلية جهوية,1879535Q,1879535Q,المنستير,المنستير,22800,شركة أهلية جهوية,https://trovit.tn/charika/1879535Q,False,False
خيرات نفزاوة شركة أهلية جهوية,فلاحة / صيد و الخدمات المتصلة بها,حي الوكالة العقارية للسكنى بياز,قبلي,قبلي الشمالية,قبلي الشمالية,جهوية,خيرات نفزاوه شركه اهليه جهويه,61.53846153846154,96,True,شركة خيرات جبل برقو شركة أهلية محلية,1876730D,1876730D,سليانة,برقو,10000,شركة أهلية محلية,https://trovit.tn/charika/1876730D,False,False
الشركة الأهلية المحلية دوز الأولى,فلاحة / صيد و الخدمات المتصلة بها,حي أولاد عبد النور دوز الجنوبية,قبلي,دوز الشمالية,دوز الشرقية,جهوية,الشركه دوز الاولي,100.0,75,True,الشركة الأهلية المحلية دوز الأولى,1890002L,1890002L,قبلي,دوز,10000,شركة أهلية محلية,https://trovit.tn/charika/1890002L,True,False
شركة الأنطلاق للطاقة المتجددة والأنشطة الفلاحية شركة أهلية محلية,فلاحة / صيد و الخدمات المتصلة بها,عدد 90 نهج تركيا قبلي,قبلي,قبلي الجنوبية,قبلي الجنوبية,محلية,شركه الانطلاق للطاقه المتجدده والانشطه الفلاحيه شركه اهليه محليه,100.0,84,True,شركة الأنطلاق للطاقة المتجددة والأنشطة الفلاحية شركة أهلية محلية,1865469A,1865469A,قبلي,قبلي الجنوبية,10000,شركة أهلية محلية,https://trovit.tn/charika/1865469A,True,False
الشركة الأهلية الجهوية ثمار الوطن,فلاحة/ صيد و الخدمات المتصلة بها,10 نهج بسطيا حي السرور,قفصة,قفصة الجنوبية,قفصة المدينة,محلية,الشركه ثمار الوطن,100.0,3,True,الشركة الأهلية الجهوية ثمار الوطن,1888626T,1888626T,قفصة,قفصة الجنوبية,20000,شركة أهلية جهوية,https://trovit.tn/charika/1888626T,True,False
الشركة الأهلية المحلية صنعة أجدادي,صناعة النسيج,بالخير 2180,قفصة,بلخير,بلخير,محلية,الشركه صنعه اجدادي,100.0,83,True,الشركة الأهلية المحلية صنعة أجدادي,1878716P,1878716P,قفصة,بالخير,10000,شركة أهلية محلية,https://trovit.tn/charika/1878716P,True,False
الشركة الاهلية المحلية للانشطة الفلاحية سيدي بوبكر,صناعة/ صنع أغذية الحيوانات,سيدي بوبكر,قفصة,أم العرائس,أم العرائس المركز,محلية,الشركه للانشطه الفلاحيه سيدي بوبكر,100.0,117,True,الشركة الاهلية المحلية للانشطة الفلاحية سيدي بوبكر,1833636X,1833636X,قفصة,أم العرائس,10400,شركة أهلية محلية,https://trovit.tn/charika/1833636X,True,False
الشركة الاهلية المحلية لاستغلال المقاطع بماجورة,إستخراج الأحجار,حي ماجورة,قفصة,السند,السند,جهوية,الشركه لاستغلال المقاطع بماجوره,100.0,126,True,الشركة الاهلية المحلية لاستغلال المقاطع بماجورة,1826062M,1826062M,تونس,السند,10000,شركة أهلية محلية,https://trovit.tn/charika/1826062M,True,False
الشركة الأهلية المحلية كابصا النظيفة لرسكلة و تثمين النفايات,رفع الفضلات و معالجتها,حي السرور,قفصة,قفصة الجنوبية,قفصة المدينة,محلية,الشركه كابصا النظيفه لرسكله و تثمين النفايات,55.263157894736835,140,True,الشركة الاهلية المحلية المركب الفلاحي مشرق الشمس,1797120Q,1797120Q,القصرين,سبيطلة,11400,شركة أهلية محلية,https://trovit.tn/charika/1797120Q,False,False
الشركة الأهلية الجهوية الوعد للخدمات بقفصة,خدمات ملحقة بالنقل,عمران المقدمي,قفصة,قفصة الجنوبية,قفصة المدينة,جهوية,الشركه الوعد للخدمات بقفصه,81.4814814814815,42,True,الشركة الأهلية المحلية للخدمات العامة بقرقنة,1911725J,1911725J,صفاقس,قرقنة,10000,شركة أهلية محلية,https://trovit.tn/charika/1911725J,False,False
الشركة الأهلية الجهوية لتنمية السياحية و الرياضية,أنشطة ترفيهية و ثقافية و رياضية,1الراقوبة,قفصة,القصر,القصر,جهوية,الشركه لتنميه السياحيه و الرياضيه,77.92207792207793,94,True,الشركة الاهلية المحلية برج خديجة للتنمية الثقافية و السياحية,1820630X,1820630X,المهدية,الشابة,106000,شركة أهلية محلية,https://trovit.tn/charika/1820630X,False,False
الشركة الأهلية الجهوية لسيارات الأجرة لواج قفصة,النقل الحضري و النقل عبر الطريق,حي بياش,قفصة,قفصة الجنوبية,قفصة المدينة,جهوية,الشركه لسيارات الاجره لواج قفصه,62.295081967213115,69,True,الشركة الأهلية المحلية الكوفة للانتاج الحيواني,1888526Q,1888526Q,توزر,نفطة,10000,شركة أهلية محلية,https://trovit.tn/charika/1888526Q,False,False
شركة أم المناجم للنقل بأم العرائس شركة أهلية محلية,النقل البرّي,حي النور,قفصة,أم العرائس,أم العرائس المركز,محلية,شركه ام المناجم للنقل بام العرايس شركه اهليه محليه,100.0,134,True,شركة أم المناجم للنقل بأم العرائس شركة أهلية محلية,1815947H,1815947H,تونس,أم العرائس,10000,شركة أهلية محلية,https://trovit.tn/charika/1815947H,True,False
الشركة الاهلية المحلية لنقش و نحت الحجارة و صقل الرخام,تشكيل الحجر و إعداده للإستعمال,العبابسة,قفصة,سيدي عيش,سيدي عيش الشرقية,جهوية,الشركه لنقش و نحت الحجاره و صقل الرخام,100.0,119,True,الشركة الاهلية المحلية لنقش و نحت الحجارة و صقل الرخام,1832546R,1832546R,تونس,سيدي عيش,11400,شركة أهلية محلية,https://trovit.tn/charika/1832546R,True,False
الشركة الاهلية الجهوية لصناعة الطابوق الخلوي,صنع الأسمنت و الجير و الجبس (أو الجص),شارع 4 ديسمبر 1952,قفصة,القصر,القصر,محلية,الشركه لصناعه الطابوق الخلوي,100.0,20,True,الشركة الاهلية الجهوية لصناعة الطابوق الخلوي,1815687G,1815687G,تونس,القصر,22400,شركة أهلية جهوية,https://trovit.tn/charika/1815687G,True,False
الشركة الاهلية المحلية الفلاحية الازدهار بالدوارة أم العرائس,تربية الحيوانات,حي السوالمية,قفصة,أم العرائس,أم العرائس المركز,محلية,الشركه الفلاحيه الازدهار بالدواره ام العرايس,100.0,44,True,الشركة الاهلية المحلية الفلاحية الازدهار بالدوارة أم العرائس,1905085L,1905085L,قفصة,أم العرائس,10000,شركة أهلية محلية,https://trovit.tn/charika/1905085L,True,False
الشركة الاهلية المحلية الفلاحية الخيرات بالسند,تربية الحيوانات,حي الرياض أبو القاسم الشابي,قفصة,السند,السند,محلية,الشركه الفلاحيه الخيرات بالسند,100.0,56,True,الشركة الاهلية المحلية الفلاحية الخيرات بالسند,1897708W,1897708W,قفصة,السند,10000,شركة أهلية محلية,https://trovit.tn/charika/1897708W,True,False
الشركة الاهلية الجهوية أقري عرباطة,فلاحة / صيد و الخدمات المتصلة بها,نهج عمر بن سليمان,قفصة,قفصة الجنوبية,قفصة المدينة,جهوية,الشركه اقري عرباطه,100.0,5,True,الشركة الاهلية الجهوية أقري عرباطة,1881343E,1881343E,قفصة,قفصة الجنوبية,20300,شركة أهلية جهوية,https://trovit.tn/charika/1881343E,True,False
الشركة الأهلية المحلية التفوق للفلاحة النموذجية,فلاحة / صيد و الخدمات المتصلة بها,حي النصر 1,قفصة,السند,السند,محلية,الشركه التفوق للفلاحه النموذجيه,100.0,57,True,الشركة الأهلية المحلية التفوق للفلاحة النموذجية,1897228J,1897228J,قفصة,السند,10000,شركة أهلية محلية,https://trovit.tn/charika/1897228J,True,False
الشركة الأهلية المحلية للفلاحة و الخدمات بالبهلولة زانوش,فلاحة / صيد و الخدمات المتصلة بها,عدد 1 البهلولة,قفصة,السند,السند,محلية,الشركه للفلاحه و الخدمات بالبهلوله زانوش,100.0,26,True,الشركة الأهلية المحلية للفلاحة و الخدمات بالبهلولة زانوش,1921372J,1921372J,قفصة,السند,18400,شركة أهلية محلية,https://trovit.tn/charika/1921372J,True,False
الشركة الأهلية المحلية خابية الطلح بلخير,فلاحة / صيد و الخدمات المتصلة بها,بالخير,قفصة,بلخير,بلخير,محلية,الشركه خابيه الطلح بلخير,100.0,66,True,الشركة الأهلية المحلية خابية الطلح بلخير,1886574Q,1886574Q,قفصة,بالخير,10000,شركة أهلية محلية,https://trovit.tn/charika/1886574Q,True,False
الشركة الأهلية المحلية للزراعة و التخزين سيدي صالح,فلاحة / صيد و الخدمات المتصلة بها,العليم سيدي صالح,قفصة,السند,السند,محلية,الشركه للزراعه و التخزين سيدي صالح,62.96296296296296,12,True,الشركة الاهلية الجهوية سقيا للزراعات,1838264K,1838264K,تطاوين,تطاوين الشمالية,20000,شركة أهلية جهوية,https://trovit.tn/charika/1838264K,False,False
الشركة الاهلية المحلية أم الاقصاب,فلاحة / صيد و الخدمات المتصلة بها,أم الاقصاب سيدي بوبكر,قفصة,أم العرائس,أم العرائس المركز,محلية,الشركه ام الاقصاب,100.0,124,True,الشركة الاهلية المحلية أم الاقصاب,1827094A,1827094A,تونس,أم العرائس,10000,شركة أهلية محلية,https://trovit.tn/charika/1827094A,True,False
شركة اهلية نور البركة,صناعة / مخابز و مخابز مقترنة بصنع المرطبات,حسي الجربي,مدنين,جرجيس,جرجيس,محلية,شركه اهليه نور البركه,100.0,136,True,شركة اهلية نور البركة,1812023G,1812023G,مدنين,جرجيس,10000,شركة أهلية محلية,https://trovit.tn/charika/1812023G,True,False
الشركة الأهلية المحلية الارادة للبستنة و تصرف في النفايات غير خطيرة,التطهير وتنظيف الطرقات و التصرف في الفضلات,محضنة المؤسسات جربة للابداع,مدنين,جربة ميدون,ميدون,محلية,الشركه الاراده للبستنه و تصرف في النفايات غير خطيره,56.81818181818181,32,True,الشركة الاهلية المحلية المصير للخدمات و الانتاج ببرقو,1847104V,1847104V,سليانة,برقو,10000,شركة أهلية محلية,https://trovit.tn/charika/1847104V,False,False
